Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
12715566544,"Oct 22, 2024, 9:39:20 AM",Round Bald -2,Ride,"",3600,30.55,150.0,50,false,,Roubaix,activities/13557454804.tcx.gz,,9.072,3600.0,3600.0,30551.9,9.334,8.487,0.0,0.0,0.0,0.0,0.0,0.0,,,104.0,93.0,150.0,135.0,,158.0,563.0,,,50.0,,,,,,,,,171.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,8.487,0.0,,,,,,,59.0,77.0,,,,,,,,,,,,,media/f9aa35c7-cef1-4970-8bd6-b0be4d3c6266.jpg
12702002213,"Oct 20, 2024, 11:21:57 AM",Atlantic Highlands Espresso Train,Ride,"",12403,91.88,180.0,153,false,,Brooklyn ,activities/13542836012.fit.gz,,9.072,12403.0,10879.0,91881.3,15.967,8.446,529.0,528.0,2.2,72.0,18.2,0.0,,,117.0,85.0,180.0,130.0,,162.0,1999.0,,13.0,153.0,1747106.0,,,,,,,,173.0,11416.0,0.0,,0.0,,1.0,,1729421952.0,1.0,7.0,4.9,5.5,0.9,1028.0,2.4,4.2,270.0,0.0,1729422848.0,1729462144.0,0.625,12333719.0,,0.0,1.0,0.15,27007.0,0.0,,,,,0.0,7.408,404.2,,,,,,,192.0,78.0,,,,,,,,,,,,,""
12695464466,"Oct 19, 2024, 6:26:52 PM",Afternoon Walk,Walk,"",3661,3.19,102.0,5,false,,,activities/13535794779.fit.gz,,,3661.0,3016.0,3195.9,2.024,1.06,16.0,17.0,1.6,15.4,8.0,0.0,,,73.0,53.0,102.0,84.0,,,258.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1729360768.0,1.0,18.7,21.1,8.1,0.5,1031.9,1.1,2.7,86.0,0.0,1729336320.0,1729375744.0,0.625,,,0.0,1.0,0.06,38929.0,4.0,,,,,0.0,0.873,32.4,,,,4394.0,,,,,,,,,,,,,,,,,media/47331D04-F5B2-4701-8923-F2F0C6B0D8C4.jpg
12692501126,"Oct 19, 2024, 11:42:06 AM",Sillara,Ride,"",5400,45.66,134.0,21,false,,Roubaix,activities/13532598568.tcx.gz,,9.072,5400.0,5400.0,45663.2,8.89,8.456,0.0,0.0,0.0,0.0,0.0,0.0,,,99.0,93.0,134.0,120.0,,120.0,642.0,,,21.0,,,,,,,,,121.0,5401.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,8.456,0.0,,,,,,,46.0,56.0,,,,,,,,,,,,,media/466b19d6-6b3e-40aa-bd96-fceed350142a.jpg
12680863488,"Oct 17, 2024, 9:30:53 PM",Afternoon Walk,Walk,"",2095,2.17,98.0,3,false,,,activities/13520095612.fit.gz,,,2095.0,1820.0,2170.6,1.887,1.193,18.0,19.0,14.4,33.8,8.6,-0.1,,,79.0,55.0,98.0,82.0,,,153.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1729198848.0,2.0,15.1,11.3,2.6,0.43,1021.7,5.0,9.2,2.0,0.0,1729163392.0,1729203200.0,0.5,,,0.0,1.0,0.6,41882.0,0.0,,,,,0.0,1.036,1038.0,,,,2930.0,,,,,,,,,,,,,,,,,""
12659656900,"Oct 15, 2024, 9:16:05 AM",Bess,Ride,"",3600,26.39,122.0,12,false,,Roubaix,activities/13497476899.tcx.gz,,9.072,3600.0,3600.0,26397.8,7.562,7.333,0.0,0.0,0.0,0.0,0.0,0.0,,,98.0,92.0,122.0,114.0,,123.0,438.0,,,12.0,,,,,,,,,124.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.333,0.0,,,,,,,32.0,57.0,,,,,,,,,,,,,media/cf74ed0b-820e-43bb-89d1-2ef5e0b20a4d.jpg
12645649813,"Oct 13, 2024, 12:11:02 PM",Holmdel Park Hike,Hike,"",4165,5.40,116.0,8,false,,,activities/13482368292.fit.gz,,,4165.0,4087.0,5406.5,2.134,1.323,109.0,107.0,49.6,94.4,24.6,0.1,,,60.0,54.0,116.0,88.0,,,260.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1728820736.0,2.0,14.2,14.6,10.4,0.78,1013.5,1.7,3.4,71.0,0.0,1728817536.0,1728857984.0,0.375,,,0.2,5.0,0.45,29108.0,0.0,,,,,0.0,1.298,0.0,,,,6996.0,,,,,,,6996.0,,,,,,,,,,media/091C854C-D683-4236-B738-C1BE8F1CB1C6.jpg|media/93C9B2CA-DB3D-4162-9919-C1516B5AA21F.jpg|media/3A635F0A-EDFC-4395-9A3C-A34FCC8ADE5F.jpg|media/7DE69972-FF11-4D6E-9561-B48F93267F7A.jpg
12638671518,"Oct 12, 2024, 12:01:17 PM",MJT Saturday Group Ride,Ride,"",12612,101.49,,,false,,Brooklyn ,activities/13474839904.fit.gz,,9.072,12612.0,11644.0,101498.4,17.208,8.717,616.0,618.0,24.2,95.4,14.2,0.0,,,109.0,86.0,,,,158.0,2121.0,,18.0,,1849963.0,,,,,,,,178.0,12011.0,0.0,,0.0,,1.0,,1728734464.0,1.0,12.3,13.4,7.0,0.7,1013.8,1.6,4.4,248.0,0.0,1728731136.0,1728771712.0,0.375,12333719.0,,0.0,1.0,0.05,31361.0,0.0,,,,,0.0,8.048,0.0,,,,,,,223.0,82.0,,,,,,,,,,,,,""
12612474098,"Oct 9, 2024, 9:25:11 AM",Bald -1,Ride,"",3600,26.59,121.0,12,false,,Roubaix,activities/13446702670.tcx.gz,,9.072,3600.0,3600.0,26590.0,7.562,7.386,0.0,0.0,0.0,0.0,0.0,0.0,,,97.0,93.0,121.0,113.0,,125.0,444.0,,,12.0,,,,,,,,,125.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.386,0.0,,,,,,,32.0,57.0,,,,,,,,,,,,,media/13aacafd-ea83-4d50-94b0-021d42fcfbff.jpg
12604187615,"Oct 8, 2024, 9:33:51 AM",Slide Mountain,Ride,"",3600,28.80,145.0,29,false,,Roubaix,activities/13437907097.tcx.gz,,9.072,3600.0,3600.0,28800.7,9.116,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,99.0,93.0,145.0,127.0,,155.0,553.0,,,29.0,,,,,,,,,166.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,8.0,0.0,,,,,,,57.0,76.0,,,,,,,,,,,,,media/e81edb89-478c-4452-8c90-5df456af0d0f.jpg
12600997101,"Oct 7, 2024, 9:21:27 PM",Afternoon Walk,Walk,"",2559,3.41,104.0,4,false,,,activities/13434486463.fit.gz,,,2559.0,2559.0,3418.0,2.017,1.336,28.0,29.0,12.2,32.0,19.0,0.0,,,74.0,54.0,104.0,84.0,,,227.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1728334848.0,2.0,21.8,20.4,10.9,0.5,1009.0,4.4,8.7,321.0,0.0,1728298752.0,1728340096.0,0.125,,,0.42,5.0,0.41,40498.0,1.0,,,,,0.0,1.336,1481.5,,,,4480.0,,,,,,,,,,,,,,,,,""
12582478100,"Oct 5, 2024, 12:03:08 PM",Culpeper Metric Century,Ride,"",17809,107.77,171.0,363,false,,CFR,activities/13415485742.fit.gz,,9.072,17809.0,14327.0,107769.4,16.616,7.522,1051.0,1074.0,70.2,237.6,17.2,0.0,,,114.0,85.0,171.0,148.0,,156.0,3887.0,,20.0,363.0,2226208.0,,,,,,,,178.0,15402.0,0.0,,0.0,,1.0,,1728129536.0,1.0,16.5,18.8,15.6,0.95,1021.3,0.7,3.5,2.0,0.0,1728126720.0,1728168448.0,0.125,14320364.0,,0.05,5.0,0.01,23088.0,0.0,,,,,0.0,6.051,1385.2,,,,,,,286.0,82.0,,,,,,,,,,,,,media/04FB3D29-CE95-477D-B85B-0709AE632E27.jpg|media/65898684-1A3E-4F4F-B7E7-01A9BB3DCC94.jpg|media/C8AD3E04-F5E1-4C9B-94E2-DAC5C3D49B30.jpg|media/8BEF4247-308C-4007-ADCE-7DCC960A37D7.jpg|media/C582299A-9CCB-4374-9A8C-9CD5B940C5C0.jpg
12568321661,"Oct 3, 2024, 9:13:03 PM",Culpeper TNR,Ride,"",5201,33.67,176.0,61,false,,CFR,activities/13400284270.fit.gz,,9.072,5201.0,4210.0,33671.8,14.304,7.998,228.0,229.0,78.2,141.0,9.1,0.0,,,111.0,83.0,176.0,137.0,,158.0,1018.0,,20.0,61.0,661887.0,,,,,,,,182.0,4586.0,0.0,,0.0,,1.0,,1727989248.0,1.0,24.1,27.2,19.2,0.74,1018.7,1.4,3.3,179.0,0.0,1727953792.0,1727995904.0,0.0,14320364.0,,0.27,5.0,0.0,28244.8,1.0,,,,,0.0,6.474,0.0,,,,,,,88.0,83.0,,,,,,,,,,,,,""
12560216037,"Oct 2, 2024, 9:32:09 PM",WNR with a ☔️🌧️ Ending,Ride,"",3422,28.17,175.0,55,false,,CFR,activities/13391615068.fit.gz,,9.072,3422.0,3324.0,28178.0,16.348,8.477,190.0,197.0,89.4,170.4,12.4,0.0,,,115.0,88.0,175.0,139.0,,174.0,821.0,,17.0,55.0,573271.0,,,,,,,,198.0,3423.0,0.0,,0.0,,1.0,,1727902848.0,3.0,22.4,23.2,17.7,0.75,1014.2,0.5,2.8,104.0,0.0,1727867392.0,1727909504.0,0.875,14320364.0,,0.57,5.0,0.94,18330.0,1.0,,,,,0.0,8.234,1391.4,,,,,,,78.0,91.0,,,,,,,,,,,,,""
12526244304,"Sep 28, 2024, 11:50:27 AM",Fredericksburg Cycle Club Cannonball Classic Century,Ride,"",23636,165.85,172.0,558,false,"",CFR,activities/13355310587.fit.gz,,9.072,23636.0,20963.0,165858.0,17.978,7.912,885.0,889.0,32.6,117.0,20.1,0.0,,,114.0,87.0,172.0,150.0,,138.0,5765.0,,23.0,558.0,2886066.0,,,,,,,,152.0,21997.0,0.0,,0.0,,1.0,,1727521152.0,1.0,20.1,20.6,19.5,0.96,1009.7,1.7,3.5,200.0,0.0,1727521408.0,1727564160.0,0.875,14320364.0,,0.5,5.0,0.22,15151.0,0.0,,,,,0.0,7.017,0.0,,,,,,,298.0,70.0,,,,,,,,,,,,,""
12512001830,"Sep 26, 2024, 9:44:00 PM",Rain delayed WNR on Thursday,Ride,"",3956,31.35,180.0,38,false,,CFR,activities/13340092434.fit.gz,,9.072,3956.0,3677.0,31353.5,12.918,8.527,134.0,137.0,73.6,116.0,7.1,0.0,,,159.0,85.0,180.0,118.0,,165.0,712.0,,21.0,38.0,602980.0,,,,,,,,187.0,3950.0,0.0,,0.0,,1.0,,1727384448.0,3.0,25.2,26.1,22.1,0.83,1015.5,1.6,3.3,177.0,0.0,1727348608.0,1727391744.0,0.875,14320364.0,,0.86,5.0,1.0,19307.0,1.0,,,,,0.0,7.926,0.0,,,,,,,80.0,86.0,,,,,,,,,,,,,""
12490484924,"Sep 24, 2024, 9:19:24 AM",Bess,Ride,"",3600,26.39,125.0,13,false,"",Roubaix,activities/13317208990.tcx.gz,,9.072,3600.0,3600.0,26393.8,7.56,7.332,0.0,0.0,0.0,0.0,0.0,0.0,,,98.0,91.0,125.0,118.0,,123.0,438.0,,,13.0,,,,,,,,,124.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.332,0.0,,,,,,,32.0,57.0,,,,,,,,,,,,,media/8e2004a5-41d0-4504-a35f-e43a1271337c.jpg
12476832300,"Sep 22, 2024, 11:26:05 AM",BCC Sunday Group Ride,Ride,"",12798,83.75,171.0,219,false,,Brooklyn ,activities/13302604764.fit.gz,,9.072,12798.0,10697.0,83755.2,16.82,7.83,769.0,770.0,3.6,79.6,14.5,0.0,,,108.0,84.0,171.0,144.0,,154.0,1890.0,,19.0,219.0,1640642.0,,,,,,,,177.0,11244.0,0.0,,0.0,,1.0,,1727002752.0,3.0,15.9,14.3,13.5,0.86,1016.0,3.3,6.9,30.0,0.0,1727001856.0,1727045504.0,0.625,12333719.0,,0.0,1.0,0.73,24179.0,0.0,,,,,0.0,6.544,339.6,,,,,,,205.0,81.0,,,,,,,,,,,,,""
12468072336,"Sep 21, 2024, 12:19:10 PM",MJT Saturday Group Ride,Ride,"",11232,85.35,178.0,214,false,,Brooklyn ,activities/13293227016.fit.gz,,9.072,11232.0,9595.0,85352.5,15.028,8.896,457.0,457.0,18.8,79.2,13.0,0.0,,,118.0,84.0,178.0,144.0,,165.0,1796.0,,22.0,214.0,1572298.0,,,,,,,,182.0,9931.0,0.0,,0.0,,1.0,,1726919936.0,3.0,16.6,15.8,14.1,0.85,1016.6,2.7,6.6,2.0,0.0,1726915456.0,1726959360.0,0.625,12333719.0,,0.0,1.0,0.81,24310.0,0.0,,,,,0.0,7.599,0.0,,,,,,,191.0,83.0,,,,,,,,,,,,,""
12448957487,"Sep 19, 2024, 9:28:35 AM",Beech -1,Ride,"",3600,26.61,129.0,12,false,,Roubaix,activities/13272796775.tcx.gz,,9.072,3600.0,3600.0,26616.6,7.769,7.394,0.0,0.0,0.0,0.0,0.0,0.0,,,97.0,91.0,129.0,114.0,,125.0,445.0,,,12.0,,,,,,,,,126.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.394,0.0,,,,,,,33.0,58.0,,,,,,,,,,,,,media/cb8d64ff-1d30-47e0-aa5c-f6ecf139db12.jpg
12418031173,"Sep 15, 2024, 11:29:22 AM",BCC Sunday Group Ride,Ride,"",16177,102.73,175.0,244,false,"",Brooklyn ,activities/13239778734.fit.gz,,9.072,16177.0,13246.0,102732.0,17.302,7.756,654.0,657.0,13.4,62.8,17.8,0.0,,,108.0,83.0,175.0,142.0,,147.0,2252.0,,23.0,244.0,1940409.0,,,,,,,,162.0,14304.0,0.0,,0.0,,1.0,,1726397952.0,1.0,18.3,17.2,17.4,0.94,1026.5,3.3,6.5,63.0,0.0,1726396672.0,1726441472.0,0.375,12333719.0,,0.0,1.0,0.26,20750.0,0.0,,,,,0.0,6.35,284.9,,,,,,,218.0,74.0,,,,,,,,,,,,,""
12408571735,"Sep 14, 2024, 1:51:30 PM",Olympia,Ride,"",4500,32.80,129.0,17,false,,Roubaix,activities/13229637121.tcx.gz,,9.072,4500.0,4500.0,32807.2,7.539,7.29,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,91.0,129.0,119.0,,121.0,536.0,,,17.0,,,,,,,,,121.0,4501.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.29,0.0,,,,,,,38.0,56.0,,,,,,,,,,,,,media/f56c15ee-274d-44f4-adf9-7ce26b3c53fb.jpg
12361316187,"Sep 8, 2024, 11:30:07 AM",JSTS Century Ride,Ride,"",25468,167.80,174.0,487,false,,Brooklyn ,activities/13179077898.fit.gz,,9.072,25468.0,22051.0,167801.1,13.205,7.61,998.0,989.0,15.4,73.6,15.8,0.0,,,106.0,87.0,174.0,143.0,,148.0,3766.0,,19.0,487.0,3251289.0,,,,,,,,161.0,24002.0,0.0,,0.0,,1.0,,1725793152.0,1.0,10.5,8.6,8.3,0.86,1015.6,2.9,7.2,302.0,0.0,1725791488.0,1725837440.0,0.125,12333719.0,,0.0,1.0,0.06,24502.0,0.0,,,,,0.0,6.589,0.0,,,,,,,364.0,74.0,,,,,,,,,,,,,""
12339635855,"Sep 6, 2024, 9:34:38 AM",Bald -1,Ride,"",3600,26.46,126.0,12,false,,Roubaix,activities/13155775972.tcx.gz,,9.072,3600.0,3600.0,26465.6,7.53,7.352,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,91.0,126.0,115.0,,124.0,441.0,,,12.0,,,,,,,,,124.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.352,0.0,,,,,,,32.0,57.0,,,,,,,,,,,,,media/c2661e73-e62c-4453-996d-707cdfeb0f7d.jpg
12300116238,"Sep 1, 2024, 10:59:04 AM",Loop around Lake Owasco,Ride,"",20207,119.74,172.0,219,false,,Brooklyn ,activities/13111974537.fit.gz,,9.072,20207.0,17795.0,119740.4,17.158,6.729,1044.0,1002.0,219.4,441.4,13.9,0.0,,,112.0,89.0,172.0,125.0,,143.0,2959.0,,24.0,219.0,2539160.0,,,,,,,,154.0,20133.0,0.0,,0.0,,1.0,,1725184768.0,1.0,17.2,16.7,16.5,0.96,1011.8,1.8,3.4,175.0,0.0,1725186688.0,1725233920.0,0.875,12333719.0,,0.22,5.0,0.04,8970.5,0.0,,,,,0.0,5.926,0.0,,,,,,,243.0,66.0,,,,,,,,,,,,,media/997459E5-9EB0-48B4-A34E-7B02E6930D95.jpg|media/1C534125-718A-4F1F-8F1F-544EC0A099E0.jpg
12288992461,"Aug 31, 2024, 10:28:19 AM",Beat the rain ride,Ride,"",7846,59.87,173.0,165,false,,Brooklyn ,activities/13100164352.fit.gz,,9.072,7846.0,7606.0,59869.5,12.29,7.871,276.0,275.0,0.6,40.8,13.3,0.0,,,104.0,90.0,173.0,145.0,,171.0,1476.0,,21.0,165.0,1296529.0,,,,,,,,175.0,7844.0,0.0,,0.0,,1.0,,1725098368.0,3.0,20.8,22.3,19.6,0.93,1020.3,0.6,1.2,54.0,0.0,1725099776.0,1725146880.0,0.875,12333719.0,,0.25,5.0,0.8,18501.0,0.0,,,,,0.0,7.631,1205.0,,,,,,,122.0,75.0,,,,,,,,,,,,,media/4E9D49D4-D6B6-4185-B76D-51D3EFD8DC5F.jpg|media/F81874C2-DA67-45A5-9754-CB8D1BFA4554.jpg
12237980971,"Aug 25, 2024, 10:33:43 AM",TNR on Sunday Morning,Ride,"",5420,41.13,156.0,66,false,,CFR,activities/13046332411.fit.gz,,9.072,5420.0,5301.0,41134.3,14.134,7.76,274.0,281.0,61.4,127.6,11.3,0.0,,,111.0,91.0,156.0,136.0,,172.0,1269.0,,12.0,66.0,909548.0,,,,,,,,179.0,5406.0,0.0,,0.0,,1.0,,1724579968.0,1.0,14.9,14.5,13.6,0.92,1023.3,1.3,3.5,207.0,0.0,1724582144.0,1724629888.0,0.625,14320364.0,,0.0,1.0,0.03,18176.8,0.0,,,,,0.0,7.589,1398.2,,,,,,,88.0,77.0,,,,,,,,,,,,,""
12231017402,"Aug 24, 2024, 10:55:53 AM",TNR & Scott’s Mill /Bison Loop,Ride,"",15666,95.41,168.0,241,false,,CFR,activities/13039049897.fit.gz,,9.072,15666.0,12626.0,95413.9,17.6,7.557,899.0,905.0,77.0,191.0,12.5,0.0,,,108.0,86.0,168.0,142.0,,165.0,3229.0,,16.0,241.0,2121055.0,,,,,,,,181.0,13837.0,0.0,,0.0,,1.0,,1724493568.0,1.0,13.4,13.9,12.9,0.97,1025.0,0.3,0.6,219.0,0.0,1724495744.0,1724543616.0,0.625,14320364.0,,0.0,1.0,0.36,16454.1,0.0,,,,,0.0,6.091,1390.5,,,,,,,232.0,78.0,,,,,,,,,,,,,media/755F8E10-0C5D-4268-A538-28523D0E2650.jpg|media/B3CBC247-D97F-4F85-B92D-FE711BC2398F.jpg
12216698335,"Aug 22, 2024, 5:11:56 PM",Sugarloaf to Keyser Run to Hogback Mountain Hike,Hike,"",9803,8.89,138.0,15,false,"",,activities/13024138669.fit.gz,,,9803.0,7848.0,8897.6,1.764,1.134,306.0,301.0,821.0,1051.0,36.8,0.0,,,109.0,52.0,138.0,87.0,,,526.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,1724345984.0,1.0,21.1,22.2,9.3,0.47,1024.2,2.0,5.2,346.0,0.0,1724322816.0,1724371072.0,0.625,,,0.0,1.0,0.22,30500.9,7.0,,,,,0.0,0.908,8606.2,,,,12690.0,,,,,,,12690.0,,,,,,,,,,media/CD3D0EEB-416A-4103-9E74-328164B84328.jpg|media/9196FED9-6CCF-4545-B64D-C3EE603A6898.jpg|media/57ADCDA3-75AE-47FB-BE48-7E230C2AD6B8.jpg|media/4804E11C-3B7E-4FCC-9E14-FB3A56020E99.jpg|media/F0192313-F04B-4177-AA00-7B60B6230BF2.jpg
12209235477,"Aug 21, 2024, 9:58:28 PM",WNR - Shelby Loop,Ride,"",4407,32.98,185.0,83,false,,CFR,activities/13016390141.fit.gz,,9.072,4407.0,4105.0,32984.9,17.818,8.035,392.0,401.0,135.0,207.2,11.6,0.0,,,111.0,82.0,185.0,143.0,,169.0,1062.0,,19.0,83.0,695372.0,,,,,,,,201.0,4404.0,0.0,,0.0,,1.0,,1724274048.0,1.0,24.5,25.5,10.3,0.41,1019.5,2.7,5.9,350.0,0.0,1724236416.0,1724284672.0,0.625,14320364.0,,0.0,1.0,0.19,37672.5,3.0,,,,,0.0,7.485,0.0,,,,,,,90.0,86.0,,,,,,,,,,,,,media/A6F8C52A-BC32-4BB8-AE2D-45EA64E47030.jpg
12203335107,"Aug 20, 2024, 8:59:46 PM",Afternoon Ride,Ride,"",5887,39.33,171.0,69,false,,CFR,activities/13010294604.fit.gz,,9.072,5887.0,5689.0,39330.9,18.018,6.914,594.0,610.0,117.2,247.0,29.5,0.0,,,123.0,79.0,171.0,130.0,,166.0,1282.0,,19.0,69.0,941430.0,,,,,,,,192.0,5888.0,0.0,,0.0,,1.0,,1724184064.0,2.0,22.2,22.7,11.6,0.51,1015.5,2.5,5.4,332.0,0.0,1724149888.0,1724198400.0,0.625,14320364.0,,0.0,1.0,0.41,31341.9,4.0,,,,,0.0,6.681,129.9,,,,,,,110.0,82.0,,,,,,,,,,,,,""
12172927480,"Aug 17, 2024, 1:04:17 PM",Morning Ride,Ride,"",16222,87.46,183.0,294,false,,Brooklyn ,activities/12976649360.fit.gz,,9.072,16222.0,13001.0,87464.6,16.255,6.728,1082.0,1075.0,26.4,300.4,18.2,0.0,,,114.0,81.0,183.0,145.0,,139.0,2111.0,,25.0,294.0,1808113.0,,,,,,,,171.0,14102.0,0.0,,0.0,,1.0,,1723899648.0,2.0,23.5,24.8,19.6,0.79,1016.0,2.5,6.0,135.0,0.0,1723889536.0,1723938816.0,0.375,12333719.0,,0.45,5.0,0.43,24336.0,2.0,,,,,0.0,5.392,65.1,,,,,,,209.0,73.0,,,,,,,,,,,,,""
12144636815,"Aug 14, 2024, 9:53:55 AM",Morning Ride,Ride,"",5709,43.21,170.0,96,false,,Brooklyn ,activities/12944289248.fit.gz,,9.072,5709.0,5570.0,43209.4,16.513,7.758,336.0,335.0,3.0,65.2,10.7,0.0,,,104.0,88.0,170.0,139.0,,167.0,1059.0,,18.0,96.0,928936.0,,,,,,,,177.0,5707.0,0.0,,0.0,,1.0,,1723625984.0,1.0,19.1,18.4,16.7,0.86,1016.7,2.4,4.9,338.0,0.0,1723629952.0,1723679616.0,0.375,12333719.0,,0.04,5.0,0.21,22479.0,0.0,,,,,0.0,7.569,555.3,,,,,,,91.0,76.0,,,,,,,,,,,,,""
12121178350,"Aug 11, 2024, 11:29:32 AM",Sunday BCC ride,Ride,"",14766,96.87,173.0,250,false,,Brooklyn ,activities/12919683722.fit.gz,,9.072,14766.0,12001.0,96876.9,13.784,8.072,571.0,588.0,14.8,62.8,42.3,0.0,,,109.0,82.0,173.0,144.0,,141.0,1959.0,,25.0,250.0,1677870.0,,,,,,,,154.0,13050.0,0.0,,0.0,,1.0,,1723373952.0,3.0,20.0,20.2,16.4,0.8,1016.3,1.9,4.0,341.0,0.0,1723370624.0,1723420672.0,0.125,12333719.0,,0.05,5.0,1.0,21849.0,0.0,,,,,0.0,6.561,148.5,,,,,,,158.0,66.0,,,,,,,,,,,,,""
12111579783,"Aug 10, 2024, 10:14:22 AM",Debbie has left the building ride,Ride,"",13851,84.19,170.0,199,false,,Brooklyn ,activities/12909589245.fit.gz,,9.072,13851.0,11668.0,84195.5,15.783,7.216,637.0,639.0,3.0,104.2,14.7,0.0,,,106.0,82.0,170.0,136.0,,142.0,1921.0,,24.0,199.0,1643886.0,,,,,,,,156.0,12698.0,0.0,,0.0,,1.0,,1723283968.0,1.0,22.8,22.9,22.0,0.95,1012.3,2.7,5.4,276.0,0.0,1723284224.0,1723334400.0,0.125,12333719.0,,0.63,5.0,0.04,17023.0,0.0,,,,,0.0,6.079,2124.0,,,,,,,158.0,67.0,,,,,,,,,,,,,""
12090371414,"Aug 7, 2024, 9:22:20 PM",Jordan,Ride,"",3600,27.31,145.0,27,false,"",Roubaix,activities/12887337878.tcx.gz,,9.072,3600.0,3600.0,27314.8,8.771,7.587,0.0,0.0,0.0,0.0,0.0,0.0,,,105.0,89.0,145.0,124.0,,138.0,490.0,,,27.0,,,,,,,,,153.0,3601.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,4135453.0,,,,,,,,,,,0.0,7.587,0.0,,,,,,,43.0,66.0,,,,,,,,,,,,,media/139497c2-12f0-4646-832e-1ec6b706eeb5.jpg
12051995409,"Aug 3, 2024, 10:25:40 AM",Algonquin via Rapidan,Ride,"",11695,80.52,180.0,243,false,,CFR,activities/12847195758.fit.gz,,9.072,11695.0,10638.0,80523.1,16.376,7.569,596.0,607.0,63.0,155.4,11.8,0.0,,,112.0,86.0,180.0,146.0,,156.0,2821.0,,21.0,243.0,1661950.0,,,,,,,,163.0,11696.0,0.0,,0.0,,1.0,,1722679168.0,1.0,21.3,22.2,20.8,0.97,1010.8,0.9,2.2,209.0,0.0,1722680192.0,1722730752.0,0.875,14320364.0,,0.6,5.0,0.0,16578.7,0.0,,,,,0.0,6.885,0.0,,,,,,,159.0,70.0,,,,,,,,,,,,,media/086BD537-CBB2-44E5-9EAF-9BAFF40A440E.jpg
